gene,Arab_Muslim,Ashkenazi,Jewish_Other,Middle_Eastern_Jewish,North_African_Jewish
REV3L,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
RFX7,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
RHO,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
RLBP1,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
ROBO4,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
RP1,1.9239130434782608,0.7972972972972973,0.7763157894736843,0.8428571428571429,0.6555555555555556
RP1L1,0.732919254658385,0.9111969111969112,1.774436090225564,0.963265306122449,0.7492063492063492
RPGR,0.732919254658385,1.8223938223938223,1.774436090225564,0.4816326530612245,0.7492063492063492
RPGRIP1,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
SACS,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
SCARF2,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
SCLT1,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
SCO2,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
SERPINA6,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
SFT2D3,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
SHROOM2,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
SIN3B,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
SLC38A8,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
SLC6A5,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
SLC9A9,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
SMAD3,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
SMCHD1,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
SNRNP200,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
TBX6,0.8550724637681159,2.126126126126126,1.0350877192982457,0.5619047619047619,0.8740740740740741
THRB,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
TJP1,0.8550724637681159,1.063063063063063,1.0350877192982457,1.1238095238095238,0.8740740740740741
TJP2,0.8550724637681159,1.063063063063063,2.0701754385964914,0.5619047619047619,0.8740740740740741
TKTL2,1.7101449275362317,1.063063063063063,1.0350877192982457,0.5619047619047619,0.8740740740740741
TOPORS,0.8550724637681159,1.063063063063063,1.0350877192982457,0.5619047619047619,1.7481481481481482
