module_id,module_size,hpo_term,a_in_module_with_term,b_in_module_without_term,c_bg_with_term,d_bg_without_term,p_value,odds_ratio,freq_in_module,freq_in_bg,specificity_ratio,q_value,fdr_significant
9,24,HP:0001829,9,15,29,389,5.082522111769866e-05,8.048275862068966,0.375,0.06937799043062201,5.405172413793103,5.5921517002129146e-05,True
9,24,HP:0009136,9,15,29,389,5.082522111769866e-05,8.048275862068966,0.375,0.06937799043062201,5.405172413793103,5.5921517002129146e-05,True
16,10,HP:0008527,4,6,8,424,6.064260870403832e-05,35.333333333333336,0.4,0.018518518518518517,21.6,6.654297063199881e-05,True
5,26,HP:0000666,8,18,20,396,6.679989176668762e-05,8.8,0.3076923076923077,0.04807692307692308,6.4,7.31017683484506e-05,True
12,16,HP:0007793,4,12,4,422,7.431013697270851e-05,35.166666666666664,0.25,0.009389671361502348,26.625,8.110192368526789e-05,True
11,21,HP:0001395,9,12,40,381,0.00012949087364155546,7.14375,0.42857142857142855,0.09501187648456057,4.510714285714285,0.00014094717077338208,True
12,16,HP:0000577,6,10,21,405,0.00015503238701581977,11.571428571428571,0.375,0.04929577464788732,7.607142857142858,0.00016829719018294874,True
5,26,HP:0031605,8,18,24,392,0.000193510442204543,7.2592592592592595,0.3076923076923077,0.057692307692307696,5.333333333333333,0.00020950730542678523,True
11,21,HP:0000482,7,14,23,398,0.0001945700680605026,8.652173913043478,0.3333333333333333,0.05463182897862233,6.101449275362318,0.00021009427561852144,True
12,16,HP:0007833,4,12,6,420,0.0002132243079505723,23.333333333333332,0.25,0.014084507042253521,17.75,0.00022962617779292402,True
8,24,HP:0000533,8,16,28,390,0.00025285592404828886,6.964285714285714,0.3333333333333333,0.06698564593301436,4.976190476190475,0.00027158599249631026,True
12,16,HP:0020049,6,10,24,402,0.0002923786479429663,10.05,0.375,0.056338028169014086,6.65625,0.000313207733680328,True
8,24,HP:0008061,8,16,29,389,0.0003115468123738613,6.706896551724138,0.3333333333333333,0.06937799043062201,4.804597701149425,0.00033286317322049397,True
8,24,HP:0000609,6,18,14,404,0.0003134760702465211,9.619047619047619,0.25,0.03349282296650718,7.464285714285714,0.000333170901885046,True
8,24,HP:0012841,6,18,14,404,0.0003134760702465211,9.619047619047619,0.25,0.03349282296650718,7.464285714285714,0.000333170901885046,True
15,11,HP:0012508,5,6,26,405,0.0004208631261299421,12.98076923076923,0.45454545454545453,0.060324825986078884,7.534965034965035,0.0004461368908844817,True
8,24,HP:0200065,8,16,31,387,0.0004629224399768222,6.241935483870968,0.3333333333333333,0.07416267942583732,4.494623655913978,0.0004894440381004943,True
12,16,HP:0012230,4,12,8,418,0.00048067754007139407,17.416666666666668,0.25,0.018779342723004695,13.3125,0.0005055831120958186,True
12,16,HP:0025732,4,12,8,418,0.00048067754007139407,17.416666666666668,0.25,0.018779342723004695,13.3125,0.0005055831120958186,True
8,24,HP:0008058,6,18,16,402,0.0005607772065479606,8.375,0.25,0.03827751196172249,6.53125,0.0005867926439651341,True
8,24,HP:0008062,6,18,16,402,0.0005607772065479606,8.375,0.25,0.03827751196172249,6.53125,0.0005867926439651341,True
12,16,HP:0000533,6,10,30,396,0.0008470309077809394,7.92,0.375,0.07042253521126761,5.325,0.000884047682671109,True
12,16,HP:0002172,4,12,10,416,0.0009295618440969229,13.866666666666667,0.25,0.023474178403755867,10.65,0.0009652227844075465,True
12,16,HP:0011342,4,12,10,416,0.0009295618440969229,13.866666666666667,0.25,0.023474178403755867,10.65,0.0009652227844075465,True
14,13,HP:0012508,5,8,26,403,0.001058751380293166,9.6875,0.38461538461538464,0.06060606060606061,6.346153846153847,0.0010965639295893504,True
8,24,HP:0011003,7,17,27,391,0.001146314880844992,5.962962962962963,0.2916666666666667,0.0645933014354067,4.515432098765432,0.0011842336936973708,True
12,16,HP:0200065,6,10,33,393,0.00133274903091822,7.1454545454545455,0.375,0.07746478873239436,4.840909090909092,0.0013733403719614146,True
12,16,HP:0007814,6,10,34,392,0.0015354745163887844,6.91764705882353,0.375,0.07981220657276995,4.698529411764706,0.0015782345662122695,True
8,24,HP:0008059,7,17,29,389,0.0016545324334707884,5.523326572008114,0.2916666666666667,0.06937799043062201,4.204022988505748,0.0016963135555281314,True
12,16,HP:0000593,4,12,13,413,0.002066564646611505,10.58974358974359,0.25,0.03051643192488263,8.192307692307692,0.002113413719204713,True
12,16,HP:0000622,4,12,14,412,0.0025980782687434357,9.80952380952381,0.25,0.03286384976525822,7.607142857142857,0.0026503009475121477,True
13,15,HP:0002505,4,11,17,410,0.003677509777472778,8.770053475935828,0.26666666666666666,0.03981264637002342,6.698039215686274,0.0037420274928670373,True
12,16,HP:0007722,5,11,34,392,0.008759873634976165,5.240641711229946,0.3125,0.07981220657276995,3.9154411764705883,0.008891271739500807,True
12,16,HP:0008499,4,12,23,403,0.012166513624437986,5.840579710144928,0.25,0.0539906103286385,4.630434782608695,0.012318215789331228,True
12,16,HP:0008323,4,12,24,402,0.013876850864711956,5.583333333333333,0.25,0.056338028169014086,4.4375,0.014014928982768791,True
12,16,HP:0000541,5,11,41,385,0.01784943696294418,4.2682926829268295,0.3125,0.09624413145539906,3.2469512195121952,0.017982311183512,True
15,11,HP:0011003,3,8,31,400,0.04484066796176501,4.838709677419355,0.2727272727272727,0.07192575406032482,3.791788856304985,0.04506265146652622,True
15,11,HP:0008002,3,8,34,397,0.0558088124620885,4.3786764705882355,0.2727272727272727,0.07888631090487239,3.4572192513368982,0.05594661199903193,False
15,11,HP:0000548,3,8,46,385,0.11161049501408117,3.1385869565217392,0.2727272727272727,0.10672853828306264,2.5553359683794468,0.11161049501408117,False
