HPO_ID,hpo_name,target_count,bg_count,pct_target,pct_bg,p_value,odds_ratio,IC,depth,q_value
HP:0000007,Autosomal recessive inheritance,357,2770,0.7898230088495575,0.5867400974369837,2.8519429769864075e-18,2.6468060041801253,0.7262219722787148,3,4.392843510820855e-16
HP:0000639,Nystagmus,303,704,0.6703539823008849,0.14912094895149333,2.029110861858309e-121,11.603407184258694,2.36093750819697,6,3.833367830045861e-118
HP:0000648,Optic atrophy,226,402,0.5,0.08515145096377887,1.5340322892397866e-99,10.743781094527364,3.042164727312128,8,1.4392012022685997e-96
HP:0007663,Reduced visual acuity,216,121,0.4778761061946903,0.025630163101037915,7.626535430733489e-163,34.79478918616053,3.9401806950218967,6,7.870584564516961e-159
HP:0000505,Visual impairment,212,375,0.4690265486725664,0.07943232366024147,2.8132752608934205e-92,10.237244444444444,3.139568783093703,5,2.0737857637442927e-89
HP:0001263,Global developmental delay,210,1657,0.4646017699115044,0.350984960813387,2.2505053185464615e-06,1.604612537843459,1.470279263977553,6,9.47967954587734e-05
HP:0001250,Seizure,203,1583,0.4491150442477876,0.33531031561109936,1.7739248985712799e-06,1.6161018045650701,1.5342691110825322,4,7.596226121682824e-05
HP:0000407,Sensorineural hearing impairment,185,678,0.4092920353982301,0.14361364117771658,2.433692814865481e-38,4.131754554594368,2.5835687270248,5,6.609397328792569e-36
HP:0001249,Intellectual disability,180,1506,0.39823008849557523,0.31900021181952976,0.0007600148573208509,1.4127314272322475,1.6173966552616728,5,0.0186302929395515
HP:0001251,Ataxia,179,743,0.39601769911504425,0.15738191061215845,1.2472325146210395e-30,3.510478754085753,2.488162535774417,6,2.798139032801984e-28
HP:0000613,Photophobia,174,124,0.38495575221238937,0.026265621690319846,5.602859981704682e-117,23.203701554885125,4.117616955741593,5,8.26021643017033e-114
HP:0000662,Nyctalopia,172,51,0.3805309734513274,0.01080279601779284,2.577150948597319e-148,56.24929971988796,4.535885576283451,5,1.3298098894762167e-144
HP:0007703,Abnormality of retinal pigmentation,160,77,0.35398230088495575,0.016310103791569584,2.2287022267708493e-121,33.04750044476072,4.448042227305496,7,3.833367830045861e-118
HP:0000486,Strabismus,159,867,0.35176991150442477,0.1836475323024783,1.0153475476198211e-15,2.412248898756451,2.333970460596701,6,1.2778520355410432e-13
HP:0000543,Optic disc pallor,157,94,0.3473451327433628,0.019911035797500528,5.451692332193141e-111,26.196862603678326,4.365241922252983,8,7.032683108529153e-108
HP:0000551,Color vision defect,155,48,0.34292035398230086,0.01016733742851091,4.3728101337165436e-131,50.80773007856341,4.671449559018579,5,1.504246685998491e-127
HP:0000518,Cataract,154,488,0.3407079646017699,0.10336793052319423,5.182850010439541e-37,4.482630102321488,3.010355989081452,6,1.3714618489163093e-34
HP:0000006,Autosomal dominant inheritance,150,1862,0.33185840707964603,0.394407964414319,0.009945243788835045,0.7626386211507956,1.362370886398228,3,0.16527361658740364
HP:0001252,Hypotonia,147,1299,0.3252212389380531,0.27515356915907646,0.024561601812695136,1.2696626661113846,1.8389336392526372,6,0.34392907829988306
HP:0000512,Abnormal electroretinogram,146,40,0.3230088495575221,0.008472781190425757,4.737936351058453e-126,55.83545751633987,4.7976266650957236,5,1.222387578573081e-122
HP:0000618,Blindness,143,153,0.3163716814159292,0.03240838805337852,8.896028127998349e-79,13.8169511601836,4.127332110574805,7,5.100389460052387e-76
HP:0011463,Childhood onset,137,830,0.3030973451327434,0.17581020970133446,4.0451210442846157e-10,2.038886976477338,2.419413396726914,5,2.8398400800691995e-08
HP:0000510,Rod-cone dystrophy,131,109,0.28982300884955753,0.02308832874391019,2.1647540440617782e-80,17.267484066420874,4.429894880595237,8,1.4893507823145034e-77
HP:0004322,Short stature,129,1217,0.2853982300884956,0.25778436771870367,0.21690463753591882,1.1499016767109906,1.9423227815934379,4,1.0
HP:0003593,Infantile onset,125,1287,0.27654867256637167,0.2726117348019487,0.8683565610429591,1.0199620291363412,1.873261102932575,5,1.0
HP:0000546,Retinal degeneration,121,82,0.2676991150442478,0.0173692014403728,4.411102975105445e-80,20.68082676295041,4.671449559018579,7,2.8451614189430118e-77
HP:0007843,Attenuation of retinal blood vessels,118,26,0.2610619469026549,0.005507307773776742,1.1844364287652067e-104,63.79663749424228,5.166860474761442,6,1.3581537716507704e-101
HP:0001257,Spasticity,118,566,0.2610619469026549,0.11988985384452447,1.1128121885441114e-14,2.5935232009479274,2.918932961317857,6,1.3200254926178424e-12
HP:0000365,Hearing impairment,117,704,0.2588495575221239,0.14912094895149333,1.0866805290867155e-08,1.9928298846675712,2.6555470644259502,5,6.558212315891757e-07
HP:0007737,Bone spicule pigmentation of the retina,112,18,0.24778761061946902,0.0038127515356915906,3.948048134895899e-104,86.06797385620915,5.3144176631753,9,4.074385675212568e-101
HP:0000501,Glaucoma,112,227,0.24778761061946902,0.04808303325566617,3.542389668281329e-40,6.52148224928738,3.9316440130674115,4,1.0154850382406477e-37
HP:0001105,Retinal atrophy,110,22,0.24336283185840707,0.004660029654734167,7.989046593701802e-99,68.69883040935673,5.292391356845302,8,6.87058007058355e-96
HP:0000545,Myopia,108,296,0.23893805309734514,0.0626985808091506,2.5135475581163667e-29,4.6933925204274045,3.6785739934519603,5,5.519108680800193e-27
HP:0000252,Microcephaly,106,1161,0.2345132743362832,0.2459224740521076,0.6069352587935117,0.939393486778888,2.0295846670629456,7,1.0
HP:0030466,Abnormal full-field electroretinogram,104,19,0.23008849557522124,0.004024571065452235,1.4826461189379423e-94,73.95765275257108,5.394270970864516,6,1.1769929190338126e-91
HP:0003577,Congenital onset,103,1018,0.22787610619469026,0.21563228129633552,0.5502590381534176,1.07353876638839,2.206214913398328,4,1.0
HP:0003621,Juvenile onset,99,619,0.21902654867256638,0.1311162889218386,1.0775919663437405e-06,1.858512541932295,2.8489454423807037,5,4.793426333046294e-05
HP:0000602,Ophthalmoplegia,97,114,0.21460176991150443,0.024147426392713407,1.765979925829291e-49,11.042228811465282,4.61568628749657,6,5.522700858957056e-47
HP:0002650,Scoliosis,95,957,0.21017699115044247,0.20271128998093624,0.7136679639289252,1.0466297281713104,2.297866486911453,8,1.0
HP:0000405,Conductive hearing impairment,92,262,0.20353982300884957,0.05549671679728871,8.382366466163546e-24,4.349321458863444,3.869179926120758,6,1.6961965084472114e-21
HP:0001508,Failure to thrive,92,948,0.20353982300884957,0.20080491421309044,0.902225275452314,1.0171003281762776,2.3144176631753006,5,1.0
HP:0000563,Keratoconus,90,31,0.19911504424778761,0.0065664054225799615,5.863799876774077e-72,37.61361611121012,5.417922238929161,8,2.750655214923112e-69
HP:0012426,Optic disc drusen,89,17,0.19690265486725664,0.003600932005930947,6.737768984504073e-80,67.8424890617404,5.608865021640556,8,4.090222112946002e-77
HP:0001288,Gait disturbance,88,592,0.19469026548672566,0.1253971616183012,7.634844143091722e-05,1.6861820611820613,2.9273945400660533,5,0.0023948812023315068
HP:0001270,Motor delay,88,637,0.19469026548672566,0.13492904045753018,0.0008209968711303096,1.5499853364845515,2.8349482913014583,6,0.019935735788387754
HP:0007994,Peripheral visual field loss,85,19,0.18805309734513273,0.004024571065452235,3.3122268989237597e-74,57.31679334576223,5.636345758062663,8,1.7990621893101684e-71
HP:0007787,Posterior subcapsular cataract,85,25,0.18805309734513273,0.005295488244016098,2.5655131849256992e-70,43.50517711171662,5.5554257626790955,8,1.1511346116710094e-67
HP:0007675,Progressive night blindness,81,14,0.17920353982300885,0.002965473416649015,1.1639595794330757e-73,73.40527531767424,5.766929867872808,6,6.00603142987467e-71
HP:0000529,Progressive visual loss,81,35,0.17920353982300885,0.0074136835416225375,6.672704586691649e-61,29.231112822487486,5.478804481076183,7,2.3745624598157868e-58
HP:0011505,Cystoid macular edema,80,14,0.17699115044247787,0.002965473416649015,1.3552632234178592e-72,72.3041474654378,5.782196624526118,9,6.660150697939194e-70
HP:0008046,Abnormal retinal vascular morphology,80,24,0.17699115044247787,0.005083668714255455,8.508116145073626e-66,42.087813620071685,5.636345758062663,5,3.377067639121531e-63
HP:0000842,Hyperinsulinemia,79,55,0.1747787610619469,0.011650074136835416,8.397686211110418e-51,17.968023397514013,5.2706962857459825,5,2.795616828989016e-48
HP:0000508,Ptosis,79,648,0.1747787610619469,0.13725905528489726,0.03331339704106897,1.3312440009267534,2.830973922284161,4,0.430280672670628
HP:0030786,Photopsia,78,21,0.17256637168141592,0.004448210124973522,1.3689682893729766e-65,46.6768525592055,5.707428856124145,5,5.232501017158933e-63
HP:0001347,Hyperreflexia,78,541,0.17256637168141592,0.11459436560050837,0.0006031665595775909,1.611395020115255,3.0629898769894903,6,0.01596071511497625
HP:0001290,Generalized hypotonia,78,592,0.17256637168141592,0.1253971616183012,0.006509095487646489,1.4546086862263332,2.9487681908586203,7,0.12235676763663345
HP:0030488,Abnormal central response of multifocal electroretinogram,76,12,0.168141592920354,0.0025418343571277273,6.305068312333751e-70,79.31826241134752,5.877353857566458,7,2.6027321993313724e-67
HP:0030610,Photoreceptor outer segment loss on macular OCT,76,12,0.168141592920354,0.0025418343571277273,6.305068312333751e-70,79.31826241134752,5.877353857566458,8,2.6027321993313724e-67
HP:0000750,Delayed speech and language development,76,831,0.168141592920354,0.1760220292310951,0.7461036592816581,0.9461812223161021,2.5118267356752324,6,1.0
HP:0011968,Feeding difficulties,75,759,0.16592920353982302,0.16077102308832875,0.7888287546932228,1.0384667805957162,2.6328819027590917,5,1.0
HP:0000572,Visual loss,74,94,0.16371681415929204,0.019911035797500528,7.265615924047592e-36,9.63632781717888,4.944468053424995,6,1.785265627051694e-33
HP:0000580,Pigmentary retinopathy,73,41,0.16150442477876106,0.0086846007201864,1.3851157232648059e-50,21.98597078319068,5.503895462039013,8,4.466998207528999e-48
HP:0100543,Cognitive impairment,73,336,0.16150442477876106,0.07117136199957635,8.070329851235481e-10,2.5137030405829877,3.660828443262006,5,5.515616163228488e-08
HP:0000556,Retinal dystrophy,72,50,0.1592920353982301,0.010590976488032196,2.8785890661699593e-46,17.70063157894737,5.406048138640869,7,8.737364459668817e-44
HP:0001272,Cerebellar atrophy,71,355,0.1570796460176991,0.0751959330650286,4.547125228123794e-08,2.2918635170603676,3.6020758559779167,9,2.431416184157386e-06
HP:0001337,Tremor,71,395,0.1570796460176991,0.08366871425545436,1.683548043151828e-06,2.0409050134555966,3.4725993315494748,6,7.23925658555286e-05
HP:0001324,Muscle weakness,71,450,0.1570796460176991,0.09531878839228977,7.924490975673841e-05,1.768684747739866,3.311645913925247,5,0.002473578016973302
HP:0000540,Hypermetropia,70,178,0.15486725663716813,0.03770387629739462,2.952642990420137e-20,4.676892758397552,4.38258916581688,5,4.914721880828357e-18
HP:0000028,Cryptorchidism,70,697,0.15486725663716813,0.1476382122431688,0.6777251341678465,1.0579371577516206,2.7537027087008217,8,1.0
HP:0000358,Posteriorly rotated ears,69,408,0.15265486725663716,0.08642236814234272,1.7385682595106683e-05,1.9044501612655507,3.4389400201982436,7,0.0006362420013528403
HP:0000316,Hypertelorism,69,783,0.15265486725663716,0.1658546918025842,0.5070317424001779,0.9060752478417015,2.6020758559779167,5,1.0
HP:0002240,Hepatomegaly,67,553,0.14823008849557523,0.11713619995763609,0.057799708035971384,1.3116460393133087,3.0606610709295174,5,0.633892653486955
HP:0000603,Central scotoma,66,8,0.14601769911504425,0.0016945562380851515,1.131641827441122e-62,100.73121761658031,6.127332110574805,8,4.170908449711564e-60
HP:0001133,Constriction of peripheral visual field,66,20,0.14601769911504425,0.004236390595212879,5.415512550279898e-54,40.189896373056996,5.9105207215016575,7,1.862936317296285e-51
HP:0002015,Dysphagia,66,465,0.14601769911504425,0.09849608133869943,0.0025706564910141162,1.5649674076550226,3.2842174253996013,4,0.054030906287710144
HP:0000218,High palate,66,683,0.14601769911504425,0.1446727388265198,0.9442191716015781,1.0108861393274111,2.787963567745004,9,1.0
HP:0000708,Atypical behavior,64,408,0.1415929203539823,0.08642236814234272,0.00022232983781856884,1.7436830402263999,3.454142426841914,5,0.006422379115358196
HP:0001638,Cardiomyopathy,63,162,0.13938053097345132,0.034314763821224316,4.539275857148345e-18,4.557697800628392,4.523004284986718,6,6.789177803734916e-16
HP:0000716,Depression,63,385,0.13938053097345132,0.08155051895784791,0.00010247981864432432,1.8239775648516008,3.529430554146151,7,0.0031105639070865498
HP:0002079,Hypoplasia of the corpus callosum,63,422,0.13938053097345132,0.08938784155899174,0.000933683150074735,1.6498556268960392,3.414944539129265,8,0.022356403964666507
HP:0000822,Hypertension,62,349,0.13716814159292035,0.07392501588646473,1.0230408458243442e-05,1.9915068694438323,3.653790892522072,6,0.00038673192413579607
HP:0008872,Feeding difficulties in infancy,62,371,0.13716814159292035,0.0785850455411989,5.596398957854192e-05,1.8639850715322412,3.57856226147703,6,0.00183418206735312
HP:0000739,Anxiety,62,410,0.13716814159292035,0.08684600720186401,0.0007976903259175517,1.6715572232645404,3.454142426841914,8,0.01950749801769937
HP:0001260,Dysarthria,62,519,0.13716814159292035,0.1099343359457742,0.08601012367132892,1.2871103206363321,3.1543911227992263,9,0.6790122019102895
HP:0005280,Depressed nasal bridge,62,566,0.13716814159292035,0.11988985384452447,0.29101691875452773,1.1670290839902147,3.042164727312128,8,1.0
HP:0003202,Skeletal muscle atrophy,60,315,0.13274336283185842,0.06672315187460284,2.33577116590856e-06,2.140913508260447,3.786038690820512,5,9.798844891128595e-05
HP:0002376,Developmental regression,58,369,0.12831858407079647,0.07816140648167762,0.0004544010302598944,1.7361781739644808,3.5986932165832646,5,0.012243912878021176
HP:0011462,Young adult onset,58,472,0.12831858407079647,0.09997881804702394,0.061765312006697576,1.3251849780607416,3.2869369267531936,5,0.6621353867567538
HP:0000369,Low-set ears,58,720,0.12831858407079647,0.15251006142766363,0.19041540435796978,0.8180273547659335,2.733159131217563,7,1.0
HP:0001265,Hyporeflexia,56,333,0.12389380530973451,0.07053590341029443,0.00011616641713716271,1.8634391967725301,3.733159131217563,7,0.00350537258729684
HP:0001332,Dystonia,56,375,0.12389380530973451,0.07943232366024147,0.0017676952245890883,1.6388956228956229,3.585241417114657,5,0.039231429500557836
HP:0009830,Peripheral neuropathy,55,212,0.12168141592920353,0.044905740309256516,9.103424483660384e-10,2.946568604153795,4.276089544516201,5,6.180746096800997e-08
HP:0001328,Specific learning disability,55,236,0.12168141592920353,0.04998940902351197,2.080813355160275e-08,2.6328288434444778,4.1519101332954715,5,1.1996644595113987e-06
HP:0002120,Cerebral cortical atrophy,55,265,0.12168141592920353,0.05613217538657064,5.741219099245882e-07,2.3295470747588043,4.014857381316393,8,2.6450616564382814e-05
HP:0002910,Elevated circulating hepatic transaminase concentration,54,247,0.11946902654867257,0.05231942385087905,1.4910913125660764e-07,2.457591601733363,4.103165799444053,6,7.46993317751549e-06
HP:0000347,Micrognathia,54,747,0.11946902654867257,0.158229188731201,0.029334121857847454,0.7218017799842587,2.691127043795045,7,0.3921348932292561
HP:0000483,Astigmatism,53,156,0.1172566371681416,0.033043846642660454,2.3406960637911374e-13,3.8870413212518478,4.629426344122872,5,2.3682336645416213e-11
HP:0000568,Microphthalmia,53,230,0.1172566371681416,0.04871849184494811,5.058588450446493e-08,2.593690748610657,4.192127233371873,5,2.5972454133635726e-06
HP:0000821,Hypothyroidism,53,290,0.1172566371681416,0.06142766363058674,2.6127361042065082e-05,2.0295825771324862,3.9147207100309425,5,0.0009297736757038332
HP:0000463,Anteverted nares,53,439,0.1172566371681416,0.09298877356492269,0.093628328929938,1.2956422948030668,3.394270970864515,8,0.7058192770139886
HP:0001382,Joint hypermobility,53,460,0.1172566371681416,0.09743698368989621,0.1871040124621153,1.2304293342050778,3.333970460596701,6,1.0
HP:0001156,Brachydactyly,52,332,0.11504424778761062,0.07032408388053378,0.0009760742257811917,1.7185843373493976,3.751822975482599,7,0.023317328726995136
HP:0002119,Ventriculomegaly,52,574,0.11504424778761062,0.12158441008260962,0.7626116409206183,0.9392160278745645,3.046766629271137,7,1.0
HP:0003487,Babinski sign,51,254,0.11283185840707964,0.05380216055920356,3.2185979743045427e-06,2.236701553203605,4.084120043753506,7,0.00013180925037628127
HP:0000343,Long philtrum,51,385,0.11283185840707964,0.08155051895784791,0.026454169666951133,1.43236713411277,3.5686011514268285,11,0.364543477786865
HP:0000494,Downslanted palpebral fissures,51,463,0.11283185840707964,0.09807244227917813,0.3230600718751705,1.1696353069809278,3.331160927009877,11,1.0
HP:0002269,Abnormality of neuronal migration,50,73,0.11061946902654868,0.015462825672527008,2.231762840507885e-22,7.919307571730389,5.394270970864516,5,4.3456212290644096e-20
HP:0002059,Cerebral atrophy,50,339,0.11061946902654868,0.07180682058885829,0.004857879590957528,1.6077429959347804,3.733159131217563,7,0.09585720340092102
HP:0000426,Prominent nasal bridge,49,191,0.1084070796460177,0.04045753018428299,1.155512850871223e-08,2.8837384537435207,4.429894880595237,8,6.933077105227338e-07
HP:0000286,Epicanthus,49,571,0.1084070796460177,0.12094895149332768,0.4948772119742365,0.8836962709625271,3.0606610709295174,9,1.0
HP:0001510,Growth delay,49,560,0.1084070796460177,0.1186189366659606,0.592643021403954,0.9034429280397023,3.086487058297423,3,1.0
HP:0000548,Cone/cone-rod dystrophy,48,6,0.10619469026548672,0.0012709171785638637,2.294387059590712e-45,93.36633663366337,6.581897974040286,8,6.765164129993184e-43
HP:0001511,Intrauterine growth retardation,48,579,0.10619469026548672,0.12264350773141283,0.32738700577173185,0.849946134509824,3.044463843401716,4,1.0
HP:0000238,Hydrocephalus,47,358,0.10398230088495575,0.07583139165431053,0.04309354566546433,1.4143113318159872,3.675007378431768,6,0.5065209467740227
HP:0000175,Cleft palate,47,499,0.10398230088495575,0.10569794535056132,1.0,0.9818847571686583,3.2440283352839026,6,1.0
HP:0001513,Obesity,46,268,0.10176991150442478,0.05676763397585257,0.00039755346283078626,1.8825637820748475,4.042164727312128,5,0.010882630600566882
HP:0001274,Agenesis of corpus callosum,46,299,0.10176991150442478,0.06333403939843253,0.0029406365988240515,1.6756347101174687,3.9063329245382237,8,0.061184213104564934
HP:0002167,Abnormal speech pattern,45,202,0.09955752212389381,0.04278754501165007,1.2648558556064004e-06,2.4734838348699735,4.388418244619078,8,5.55460103398215e-05
HP:0000083,Renal insufficiency,45,257,0.09955752212389381,0.05443761914848549,0.0003067994429396816,1.9204772512165509,4.098380736878676,6,0.008503107833327953
HP:0002251,Aganglionic megacolon,44,106,0.09734513274336283,0.022452870154628258,1.1959464214878496e-13,4.695246022937477,5.107966785707874,8,1.2723883577066607e-11
HP:0007641,Dyschromatopsia,43,7,0.09513274336283185,0.0014827367083245075,2.586125546522173e-39,70.80055885434858,6.69292928642903,6,7.213193416245628e-37
HP:0005978,Type II diabetes mellitus,43,103,0.09513274336283185,0.021817411565346324,1.9825998435135848e-13,4.713699052863959,5.146960917323738,4,2.0257851866396234e-11
HP:0000126,Hydronephrosis,43,228,0.09513274336283185,0.04829485278542681,8.8824047161535e-05,2.0717947068159397,4.254636434849884,9,0.002744503493134854
HP:0000717,Autism,43,230,0.09513274336283185,0.04871849184494811,9.824132106170019e-05,2.052864887849474,4.244028335283903,8,0.0029907092429402537
HP:0001336,Myoclonus,43,289,0.09513274336283185,0.061215844100826096,0.008601349253413083,1.612304464429235,3.9617460448568305,6,0.14672053602516202
HP:0000729,Autistic behavior,43,399,0.09513274336283185,0.08451599237449693,0.4283187286083385,1.1388250577544106,3.5488829168123233,7,1.0
HP:0000135,Hypogonadism,42,123,0.09292035398230089,0.026053802160559202,7.602507928765222e-11,3.829387269482451,4.970463261957939,4,5.855065807825156e-09
HP:0000819,Diabetes mellitus,42,177,0.09292035398230089,0.03749205676763397,9.106477258560876e-07,2.6298470442331543,4.561998416602582,3,4.08603675253688e-05
HP:0002353,EEG abnormality,42,249,0.09292035398230089,0.05274306291040034,0.0008644115445335943,1.8397884219806053,4.1519101332954715,6,0.020848012974410877
HP:0002084,Encephalocele,41,46,0.09070796460176991,0.00974369836898962,1.9098127692893273e-21,10.138315878557071,5.893841980355027,6,3.284877963177643e-19
HP:0000612,Iris coloboma,41,141,0.09070796460176991,0.029866553696250794,6.903892262174298e-09,3.2403237217649394,4.828990836005059,5,4.215867937611761e-07
HP:0002104,Apnea,41,150,0.09070796460176991,0.03177292946409659,4.88309239343717e-08,3.039918896999189,4.759356648168007,5,2.51967567501358e-06
HP:0000726,Dementia,41,157,0.09070796460176991,0.033255666172421094,9.819847050330415e-08,2.899933361228633,4.707428856124145,7,4.943454710215116e-06
HP:0030680,Abnormal cardiovascular system morphology,41,317,0.09070796460176991,0.06714679093412412,0.06499100046947773,1.385894218149163,3.8529696989394986,3,0.6720512272996094
HP:0001762,Talipes equinovarus,41,332,0.09070796460176991,0.07032408388053378,0.12683888324379888,1.3187714361094012,3.7937536559485174,7,0.8662986598782294
HP:0001320,Cerebellar vermis hypoplasia,40,145,0.08849557522123894,0.03071383181529337,3.655968431461446e-08,3.0639437562772014,4.805404015687443,8,2.002807097232631e-06
HP:0001298,Encephalopathy,40,176,0.08849557522123894,0.03728023723787333,3.1829378661038102e-06,2.507171226831421,4.581897974040286,4,0.00013086820230355108
HP:0001284,Areflexia,40,221,0.08849557522123894,0.04681211607710231,0.00041319127291448087,1.976892325264684,4.3088794796338705,7,0.011221405095993271
HP:0003198,Myopathy,40,226,0.08849557522123894,0.047871213725905526,0.0004945600303352617,1.9310078185411117,4.281503040702566,5,0.013222433971657772
HP:0002013,Vomiting,40,304,0.08849557522123894,0.06439313704723576,0.059626746547489354,1.4106412876852326,3.910520721501657,6,0.6477347624948318
HP:0001256,Mild intellectual disability,40,334,0.08849557522123894,0.07074772294005507,0.18229218846932235,1.2752165571769083,3.789891016316118,6,0.9866793731368753
HP:0002007,Frontal bossing,40,396,0.08849557522123894,0.083880533785215,0.7230285885891745,1.0603608904579778,3.5686011514268285,6,1.0
HP:0007401,Macular atrophy,39,5,0.08628318584070796,0.0010590976488032196,7.98230875246471e-37,89.06731234866828,6.877353857566458,9,2.0594356581358955e-34
HP:0002151,Increased circulating lactate concentration,39,191,0.08628318584070796,0.04045753018428299,3.800518485729865e-05,2.2396460580860262,4.49129542525938,6,0.0013030349093930966
HP:0000400,Macrotia,39,229,0.08628318584070796,0.04850667231518746,0.0011757545471723395,1.8523319623164194,4.2706962857459825,6,0.02757675110684824
HP:0008936,Axial hypotonia,39,303,0.08628318584070796,0.0641813175174751,0.07449074608980519,1.3768849039867668,3.918932961317857,7,0.6790122019102895
HP:0001744,Splenomegaly,39,393,0.08628318584070796,0.08324507519593306,0.7898476056455055,1.0399423322181764,3.5818979740402863,5,1.0
HP:0007814,Retinal pigment epithelial mottling,38,7,0.084070796460177,0.0014827367083245075,3.509875442474205e-34,61.81228433402347,6.844932379874081,8,8.423701061938092e-32
HP:0001395,Hepatic fibrosis,38,74,0.084070796460177,0.01567464520228765,3.5696008855152643e-14,5.764003133568351,5.529430554146151,6,4.048162762474453e-12
HP:0003477,Peripheral axonal neuropathy,38,99,0.084070796460177,0.02097013344630375,4.063183414321425e-11,4.285268140340604,5.238753393243228,6,3.2759416277966487e-09
HP:0012622,Chronic kidney disease,38,99,0.084070796460177,0.02097013344630375,4.063183414321425e-11,4.285268140340604,5.238753393243228,7,3.2759416277966487e-09
HP:0000736,Short attention span,38,120,0.084070796460177,0.02541834357127727,3.675095318235841e-09,3.519283413848631,5.033004728026652,7,2.3268088149812195e-07
HP:0008736,Hypoplasia of penis,38,171,0.084070796460177,0.03622113958907011,8.550675472309765e-06,2.442297369833602,4.629426344122872,8,0.00032804078391909585
HP:0007722,Retinal pigment epithelial atrophy,37,3,0.08185840707964602,0.0006354585892819318,1.3116204854546932e-36,140.2136546184739,7.014857381316393,9,3.301444734120106e-34
HP:0001141,Severely reduced visual acuity,37,9,0.08185840707964602,0.0019063757678457953,8.942055783232405e-32,46.67844712182062,6.813223520146742,7,2.0507114596212983e-29
HP:0000541,Retinal detachment,37,70,0.08185840707964602,0.014827367083245075,3.973270406575749e-14,5.9238209982788295,5.595318489802608,7,4.456972890854537e-12
HP:0000668,Hypodontia,37,196,0.08185840707964602,0.04151662783308621,0.00030297919259441696,2.0583353823457093,4.472599331549475,11,0.00845066288533617
HP:0001761,Pes cavus,37,269,0.08185840707964602,0.05697945350561322,0.03668144109934929,1.4755587405383617,4.079397633511103,5,0.4673487310435613
HP:0000256,Macrocephaly,37,375,0.08185840707964602,0.07943232366024147,0.8556043415930175,1.0332658634538152,3.650284949020537,7,1.0
HP:0001276,Hypertonia,37,333,0.08185840707964602,0.07053590341029443,0.38917756743336474,1.1748326639892905,3.8054040156874427,6,1.0
HP:0002069,Bilateral tonic-clonic seizure,37,330,0.08185840707964602,0.0699004448210125,0.33767819277748085,1.1863234757210661,3.817149223360542,5,1.0
HP:0003623,Neonatal onset,37,484,0.08185840707964602,0.10252065240415166,0.1900410371203246,0.7804888977397192,3.311645913925247,4,1.0
HP:0000608,Macular degeneration,36,30,0.07964601769911504,0.006354585892819318,9.813978712554767e-22,13.53173076923077,6.292391356845302,8,1.716614581585851e-19
HP:0000076,Vesicoureteral reflux,36,183,0.07964601769911504,0.03876297394619784,0.00019080924130339513,2.1459646910466583,4.561998416602582,7,0.005594180029122266
HP:0002066,Gait ataxia,36,224,0.07964601769911504,0.04744757466638424,0.004615445480586982,1.7373368818681318,4.3144176631753,6,0.09213036239779043
HP:0000276,Long face,36,230,0.07964601769911504,0.04871849184494811,0.007116356286590922,1.689757525083612,4.281503040702566,7,0.13215290480276012
HP:0003676,Progressive,36,233,0.07964601769911504,0.049353950434230034,0.01020963977271858,1.6668867613073621,4.265323113647131,4,0.16939466632549155
HP:0001639,Hypertrophic cardiomyopathy,36,243,0.07964601769911504,0.05147214573183648,0.015954988845608552,1.5947293447293447,4.2126641643745675,7,0.25176679646281386
HP:0000278,Retrognathia,36,289,0.07964601769911504,0.061215844100826096,0.12769681431744867,1.327122704285334,3.992489568287938,8,0.8710053693034173
HP:0001344,Absent speech,36,415,0.07964601769911504,0.08790510485066723,0.6010918341234899,0.8979147358665431,3.519801852948374,7,1.0
HP:0001903,Anemia,36,397,0.07964601769911504,0.08409235331497564,0.8587588036588609,0.9425498934315055,3.57856226147703,4,1.0
HP:0002093,Respiratory insufficiency,36,309,0.07964601769911504,0.06545223469603897,0.237228650107487,1.2356235997012697,3.9063329245382237,4,1.0
HP:0007141,Sensorimotor neuropathy,35,69,0.07743362831858407,0.014615547553484431,5.061653454064838e-13,5.658777325965315,5.636345758062663,6,4.9748822519951556e-11
HP:0012758,Neurodevelopmental delay,35,169,0.07743362831858407,0.035797500529548824,0.00010953885287032622,2.260723965206533,4.664360134232259,5,0.003315076133788172
HP:0000431,Wide nasal bridge,35,484,0.07743362831858407,0.10252065240415166,0.10077073643062098,0.7347592999980181,3.3171947478458743,8,0.748706983415413
HP:0000470,Short neck,35,370,0.07743362831858407,0.07837322601143826,1.0,0.9870049906021129,3.675007378431768,5,1.0
HP:0000649,Abnormality of visual evoked potentials,34,23,0.0752212389380531,0.00487184918449481,2.532818674930793e-22,16.614520490950696,6.503895462039013,5,4.84049791208996e-20
HP:0011003,High myopia,34,64,0.0752212389380531,0.013556449904681212,4.040405809034709e-13,5.91873504784689,5.722075632088547,6,4.048251257207592e-11
HP:0004374,Hemiplegia/hemiparesis,34,81,0.0752212389380531,0.017157381910612158,6.697871599838711e-11,4.65946009805659,5.49129542525938,7,5.236517796237538e-09
HP:0000691,Microdontia,34,140,0.0752212389380531,0.02965473416649015,6.37503936391563e-06,2.6615516062884486,4.893841980355027,10,0.00025015363587684144
HP:0001627,Abnormal heart morphology,34,242,0.0752212389380531,0.05126032620207583,0.036788646844757494,1.505456918027601,4.228261019425586,4,0.46813666515153807
