module_id,category_group,value,N_module,N_category,overlap,fold_enrichment,p_value,novel_candidates,potential_misclassifications,FDR,significant
13,Category,MD,15,21,1,1.4032,0.5239716345061028,BOLA3; CLN3; CLN8; CTSD; FDXR; ISCA2; MECR; MFF; MTO1; NARS2; NDUFA12; PPT1; PTCD3; TSFM,ABCA4; AP5Z1; BEST1; C1QTNF5; CDHR1; CFH; CLEC3B; CTNNA1; EFEMP1; ELOVL4; FBLN5; IMPG1; IMPG2; MFSD8; PROM1; PRPH2; RP1L1; SAMD7; THRB; TIMP3,0.9999999999996478,False
16,Category,RP,10,77,2,1.1481,0.543630877185507,ADGRV1; ARSG; CEP78; MYO7A; PCDH15; USH1C; USH1G; WHRN,AHI1; AIPL1; ARL2BP; ARL3; ARL6; BBS1; BBS2; CC2D2A; CEP83; CERKL; CFAP410; CFAP418; CLCC1; CLN3; CNGA1; COQ2; COQ5; COQ8B; CRB1; CYP4V2; DHDDS; DHX38; DYNC2H1; EYS; FLVCR1; HGSNAT; HK1; IDH3A; IDH3B; IFT140; IFT172; IMPDH1; IMPG2; KIAA1549; KIZ; KLHL7; LRAT; MAK; MERTK; MVK; NR2E3; NRL; OFD1; PCARE; PDE6B; PDE6G; PDSS1; POMGNT1; PRCD; PRPF3; PRPF31; PRPF8; PRPH2; RAX2; RBP3; RCBTB1; RDH12; REEP6; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGR; SAG; SLC24A1; SNRNP200; SPATA7; TMEM216; TOPORS; TTC8; TULP1; UBAP1L; ZNF408,0.9999999999996478,False
15,Cat,Syndromic,11,261,2,0.3079,0.9991967321553067,ATF6; CNGA3; CNGB3; GNAT2; OPN1LW; OPN1MW; PDE6C; PDE6H; RPGR,ABCC6; ABHD12; ACBD5; ADGRV1; AGXT; AIRE; ALDH3A2; ALPK1; AMACR; AMPD2; ANKRD17; ANTXR1; AP3B1; AP3B2; AP3D1; ARL13B; ARMC9; ARSG; ATAD3A; ATG7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS10; BBS12; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAF; BRAT1; BTD; C19orf12; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP164; CEP41; CEP78; CHD7; CISD2; CLCN2; CLCN3; CLN8; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; CRIPT; CSPP1; CTC1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; CYP2U1; DCT; DDHD2; DHX16; DIAPH1; DNAJC19; DPM1; DTNBP1; DYNC2I2; EDNRB; EIF2B4; ELOVL1; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FDX2; FDXR; FRMD7; GATAD2B; GJA1; GNB1; GTPBP2; HADHA; HESX1; HIKESHI; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IFT27; IFT74; IKBKG; ISCA2; JAG1; KIAA0586; KIF1A; KIF3B; KLC2; LAMA1; LAMB1; LAMB2; LAMP2; LETM1; LIG3; LRMDA; LRP2; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAN2B1; MCOLN1; MECR; MED12; MFF; MFN2; MFRP; MITF; MKKS; MKS1; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO2; MT-ND3; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; MYO7A; NADK2; NARS2; NBAS; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NPHP1; NPHP4; NR2F1; OAT; OCA2; OTX2; PANK2; PARS2; PAX2; PCCB; PCDH15; PDE6D; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; PNPLA6; PNPT1; POLG; POMT1; PPP1R21; PPT1; PRPS1; PTCD3; PUF60; PYGM; RAB3GAP1; RBP4; RERE; RIMS2; RNF170; RNU4ATAC; RTN4IP1; SACS; SCAPER; SCLT1; SDCCAG8; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNX10; SOX2; SPG11; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; STX3; TFG; TIMM8A; TINF2; TMEM138; TMEM218; TMEM231; TMEM67; TPP1; TRAF3IP1; TRAPPC12; TREX1; TRNT1; TSFM; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; VPS13B; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.9999999999996478,False
15,Category,Other syndromic,11,148,1,0.2715,0.9894216111391908,ATF6; CNGA3; CNGB3; GNAT2; OPN1LW; OPN1MW; PDE6C; PDE6H; PTPN23; RPGR,ABCC6; ABHD12; ACBD5; ACO2; AGXT; AIRE; ALDH3A2; ALMS1; ALPK1; AMACR; AP3D1; AP5Z1; ARL2BP; ATXN7; BRAT1; CDH3; CEP78; CFAP410; CHD7; CLCN2; CLN3; CLN5; CLN8; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; COQ2; CTC1; CTNNB1; CTNS; CTSD; CWC27; CYP2R1; CYP2U1; DHX16; DPM1; DYNC2H1; DYNC2I2; EDNRB; EMC1; ERCC3; ERCC6; ERCC8; EXOSC2; FDXR; FLVCR1; GNB1; GTPBP2; HADHA; HGSNAT; HK1; HMX1; HPS3; HPS4; HSD17B10; IFT140; IKBKG; INPP5E; JAG1; KIF11; KIF3B; KLHL7; LAMA1; LAMB2; LAMP2; LIG3; LRP2; LRRC32; LRRC8C; LYST; MAB21L2; MAN2B1; MCOLN1; MED12; MFRP; MFSD8; MITF; MMACHC; MSTO1; MT-TE; MT-TL1; MT-TP; MT-TS2; MT-TV; MVK; NDP; NEUROD1; NGLY1; OAT; OTX2; PANK2; PAX2; PCYT1A; PDSS1; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; PNPLA6; POMGNT1; POMT1; PPT1; PRPS1; PYGM; RBP4; RIMS2; RNU4ATAC; SACS; SCAPER; SGSH; SIX6; SLC19A2; SLC38A3; SLC6A6; SPG11; SPTLC1; STN1; STX3; SUMF1; TIMP3; TINF2; TPP1; TREX1; TRNT1; TTLL5; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; VPS13B; WDR19; WFS1; YARS1; ZFYVE26; ZNF423,0.9999999999996478,False
15,Multiple.phenotype.syndromic,No,11,391,5,0.5138,0.9999577097564563,ATF6; CNGA3; CNGB3; OPN1LW; OPN1MW; PDE6C,ABCC6; ACBD5; ACO2; ADAM9; ADAMTS18; ADGRV1; AFG3L2; AGXT; AHI1; AIRE; ALDH3A2; ALMS1; ALPK1; AMACR; AMPD2; ANKRD17; ANTXR1; AP3B1; AP3B2; AP3D1; AP5Z1; ARL13B; ARL2BP; ARL3; ARL6; ARMC9; ARSG; ATAD3A; ATG7; ATOH7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS1; BBS10; BBS12; BBS2; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAF; BRAT1; BTD; C19orf12; CABP4; CACNA2D4; CAPN5; CC2D2A; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP290; CEP41; CEP78; CEP83; CFAP410; CFAP418; CFH; CHD7; CHM; CISD2; CLCC1; CLCN2; CLCN3; CLEC3B; CLN3; CLN5; CLN8; CLRN1; CNGA1; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; COQ2; COQ5; COQ8B; CRIPT; CSPP1; CTC1; CTNNB1; CTNND1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; CYP2U1; DCT; DDHD2; DHDDS; DHX16; DHX38; DIAPH1; DNAJC19; DNAJC30; DNM1L; DPM1; DRAM2; DTNBP1; DYNC2H1; DYNC2I2; EDNRB; EFEMP1; EIF2B4; ELOVL1; ELOVL4; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FBLN5; FDX2; FDXR; FLVCR1; FRMD7; FZD4; GATAD2B; GJA1; GNB1; GNB3; GPR143; GPR179; GRK1; GRM6; GTPBP2; HADHA; HESX1; HGSNAT; HIKESHI; HK1; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IDH3A; IDH3B; IFT140; IFT172; IFT27; IFT74; IGFBP7; IKBKG; IQCB1; ISCA2; JAG1; KCNV2; KIAA0586; KIAA1549; KIF11; KIF1A; KIF3B; KIZ; KLC2; KLHL7; LAMA1; LAMB1; LAMB2; LAMP2; LCA5; LETM1; LIG3; LRIT3; LRMDA; LRP2; LRP5; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAK; MAN2B1; MAPKAPK3; MCAT; MCOLN1; MECR; MED12; MERTK; MFF; MFN2; MFRP; MFSD8; MIR204; MITF; MKKS; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO1; MT-CO2; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND3; MT-ND4; MT-ND4L; MT-ND5; MT-ND6; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; MVK; MYO7A; NADK2; NARS2; NBAS; NDP; NDUFA12; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NMNAT1; NPHP4; NR2F1; NRL; NYX; OAT; OCA2; OFD1; OPA1; OPA3; OPN1SW; OTX2; P3H2; PANK2; PARS2; PAX2; PAX6; PCARE; PCCB; PCDH15; PCYT1A; PDE6D; PDE6G; PDSS1; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PLA2G5; PMM2; PNPLA6; PNPT1; POC1B; POLG; POMGNT1; POMT1; PPP1R21; PPT1; PRCD; PRPF3; PRPF31; PRPF8; PRPS1; PTCD3; PUF60; PYGM; RAB28; RAB3GAP1; RBP3; RBP4; RCBTB1; RD3; RDH5; REEP6; RERE; RGS9; RGS9BP; RIMS2; RNF170; RNU4ATAC; RP2; RS1; RTN4IP1; SACS; SAMD7; SCLT1; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC38A8; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNRNP200; SNX10; SOX2; SPG11; SPG7; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; STX3; SUMF1; TEAD1; TFG; THRB; TIMM8A; TIMP3; TINF2; TLCD3B; TMEM126A; TMEM138; TMEM216; TMEM218; TMEM231; TMEM67; TOPORS; TPP1; TRAF3IP1; TRAPPC12; TREX1; TRNT1; TRPM1; TSFM; TSPAN12; TTC8; TTLL5; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; USH2A; VCAN; VPS13B; WDR19; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.9999999999996478,False
3,Annotation,Extracellular matrix,29,26,2,1.1724,0.5222518184027385,ABCC6; AGXT; AIRE; ANKRD17; BRAF; CDH23; CEP164; CEP83; CHD7; COQ8B; CTNNB1; DNAJC30; EIF2B4; HESX1; MED12; NPHP4; OTX2; PAX2; PNPLA6; RCBTB1; RERE; SDHB; SIX6; SOX2; STX3; THRB; TRAF3IP1,ADAMTS18; CLEC3B; COL11A1; COL18A1; COL2A1; COL4A1; COL9A1; COL9A2; COL9A3; EYS; FBLN5; FZD4; IMPG1; IMPG2; LAMB2; LRP5; NDP; NYX; P3H2; POMGNT1; POMT1; SERAC1; TIMP3; USH2A,0.9999999999996478,False
1,Category,RP,56,77,4,0.41,0.9949589855922153,ABHD12; ACBD5; AFG3L2; AMPD2; AP5Z1; ATXN1; ATXN7; BRAT1; C19orf12; CYP2U1; DDHD2; DHX16; ELOVL1; EPRS1; FASTKD2; FBLN5; GNB1; HIKESHI; JAG1; KIF1A; KLC2; LAMA1; LAMB1; LIG3; MAG; MFN2; MPZ; MTRFR; OPA3; PANK2; PDXK; PNPT1; PRPS1; RNF170; SACS; SLC19A3; SLC25A46; SLC44A1; SLC52A2; SNF8; SPG11; SPG7; SPTLC1; ST3GAL5; TFG; TIMM8A; TPP1; TRAPPC12; TTPA; UCHL1; YARS1; ZFYVE26,AHI1; AIPL1; ARL2BP; ARL3; ARL6; BBS1; BBS2; CC2D2A; CEP83; CERKL; CFAP410; CFAP418; CLCC1; CLN3; CLRN1; CNGA1; COQ8B; CRB1; CYP4V2; DHDDS; DHX38; DYNC2H1; EYS; HGSNAT; IDH3A; IDH3B; IFT140; IFT172; IMPDH1; IMPG2; KIAA1549; KIZ; KLHL7; LRAT; MAK; MERTK; MVK; NR2E3; NRL; OFD1; PCARE; PDE6B; PDE6G; PDSS1; POMGNT1; PRCD; PRPF3; PRPF31; PRPF8; PRPH2; RAX2; RBP3; RCBTB1; RDH12; REEP6; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGR; SAG; SLC24A1; SNRNP200; SPATA7; TMEM216; TOPORS; TTC8; TULP1; UBAP1L; USH2A; ZNF408,0.9999999999996478,False
1,Cat,Non-syndromic,56,127,2,0.1243,0.9999999657288225,ABHD12; ACBD5; AFG3L2; AMPD2; AP5Z1; ATXN1; ATXN7; BRAT1; C19orf12; COQ2; CYP2U1; DDHD2; DHX16; ELOVL1; EPRS1; FASTKD2; FLVCR1; GNB1; HIKESHI; HK1; JAG1; KIF1A; KLC2; LAMA1; LAMB1; LIG3; MAG; MFN2; MPZ; MTRFR; OPA3; PANK2; PDXK; PNPT1; PRPS1; RNF170; SACS; SLC19A3; SLC25A46; SLC44A1; SLC52A2; SNF8; SPG11; SPG7; SPTLC1; ST3GAL5; TFG; TIMM8A; TPP1; TRAPPC12; TTPA; UCHL1; YARS1; ZFYVE26,ABCA4; ADAM9; ADAMTS18; AIPL1; ATF6; ATOH7; BEST1; C1QTNF5; CABP4; CACNA1F; CACNA2D4; CAPN5; CDHR1; CEP83; CERKL; CFH; CHM; CLCC1; CLEC3B; CNGA1; CNGA3; CNGB3; COQ8B; CRB1; CRX; CTNNA1; CTNND1; CYP4V2; DHDDS; DHX38; DNM1L; DRAM2; EFEMP1; ELOVL4; EYS; FZD4; GNAT1; GNAT2; GNB3; GPR143; GPR179; GRK1; GRM6; GUCA1A; GUCY2D; IDH3A; IDH3B; IGFBP7; IMPDH1; IMPG1; IMPG2; KCNJ13; KCNV2; KIAA1549; KIZ; LCA5; LRAT; LRIT3; LRP5; MAK; MAPKAPK3; MCAT; MERTK; MIR204; MT-CO1; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND4; MT-ND4L; NR2E3; NRL; NYX; OPN1LW; OPN1MW; OPN1SW; P3H2; PAX6; PCARE; PDE6B; PDE6C; PDE6G; PDE6H; PLA2G5; POC1B; PRCD; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RD3; RDH12; RDH5; REEP6; RGS9; RGS9BP; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGRIP1; RS1; SAG; SAMD7; SLC24A1; SLC38A8; SNRNP200; SPATA7; TEAD1; THRB; TLCD3B; TOPORS; TRPM1; TSPAN12; TULP1; UBAP1L; VCAN; ZNF408,0.9999999999996478,False
3,Annotation,Mitochondria organisation,29,34,1,0.4483,0.9094084741980796,ABCC6; AGXT; AIRE; ANKRD17; BRAF; CDH23; CEP164; CEP83; CHD7; COL4A4; COL4A5; CTNNB1; DNAJC30; EIF2B4; HESX1; MED12; NPHP4; OTX2; PAX2; PNPLA6; RCBTB1; RERE; SDHB; SIX6; SOX2; STX3; THRB; TRAF3IP1,AFG3L2; AP3B1; ATAD3A; CLN8; COQ5; DDHD2; DNM1L; HSD17B10; LETM1; LIG3; MFF; MFN2; MFSD8; MSTO1; MT-ND1; MT-ND2; MT-ND4; MT-ND5; MT-ND6; NDUFA12; NDUFAF2; NDUFS2; OPA1; OPA3; PANK2; PISD; PNPT1; POLG; RTN4IP1; SLC25A46; SPG7; TIMM8A; TMEM126A,0.9999999999996478,False
12,Annotation,Cell adhesion,16,31,1,0.8911,0.6940871496736267,AIPL1; ATG7; CRX; IMPDH1; IQCB1; KCNJ13; LCA5; LRAT; NMNAT1; RD3; RDH12; RPE65; SPATA7; TUBB4B; TULP1,ADAM9; ADGRV1; ANTXR1; BRAF; C1QTNF5; CDH23; CDH3; CDHR1; COL18A1; CTNNA1; CTNNB1; CTNND1; CYFIP2; FZD4; IGFBP7; JAG1; LAMA1; LAMB1; LAMB2; LRP5; MAG; MERTK; MPZ; NPHP1; NPHP4; PCDH15; PRPH2; RS1; USH2A; VCAN,0.9999999999996478,False
4,Annotation,Synaptic signaling,26,33,1,0.5152,0.8749792955476641,ANTXR1; CCDC88A; CDC42; CDH3; CTNND1; CWC27; DYNC2H1; DYNC2I2; EMC1; EXOSC2; GATAD2B; GTPBP2; HGSNAT; IFT140; IFT172; LRRC8C; MAB21L2; NBAS; NR2F1; PUF60; SGSH; STAMBP; SUMF1; WDR19; ZNHIT3,AFG3L2; AP3B2; ATP6V1A; BEST1; BLOC1S3; BLOC1S5; BRAF; CABP4; CACNA1F; CACNA2D4; CAPN5; CLCN3; COL4A1; COL4A5; CYFIP2; GNB1; GNB3; GPR179; GRM6; KIF1A; LRIT3; MPZ; NYX; PPT1; RAB3GAP1; RIMS2; SLC24A1; SLC6A6; SPG11; STX3; TRPM1; TULP1,0.9999999999996478,False
12,Annotation,Transcriptional regulation,16,48,2,1.151,0.5350818539343848,AIPL1; ATG7; CRB1; IMPDH1; IQCB1; KCNJ13; LCA5; LRAT; RD3; RDH12; RPE65; SPATA7; TUBB4B; TULP1,AHI1; AIRE; ARL2BP; ATF6; ATOH7; ATXN1; ATXN7; BBS7; CEP290; CHD7; EDNRB; EFEMP1; ERCC3; ERCC6; FZD4; GATAD2B; HESX1; HMX1; IFT74; IKBKG; JAG1; MAK; MED12; MITF; NEUROD1; NR2E3; NR2F1; NRL; OTX2; PAX2; PAX6; RAX2; RERE; SAMD7; SIX6; SLC38A3; SNF8; SOX2; TEAD1; THRB; TOPORS; TSFM; WFS1; ZNF408; ZNF423; ZNHIT3,0.9999999999996478,False
0,Category,EVR,63,12,2,1.1693,0.5295265007938568,ABCA4; ADAMTS18; ALPK1; BEST1; C1QTNF5; CFH; CHM; CLCN2; CLEC3B; CNGA1; DHX38; EFEMP1; ELOVL4; EYS; GUCA1A; GUCY2D; IDH3A; IMPG1; IMPG2; KCNV2; KIAA1549; KIF3B; KIZ; KLHL7; MAK; MAPKAPK3; MERTK; MFRP; MFSD8; NRL; OAT; PCARE; PDE6G; PDSS1; PISD; PLA2G5; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RBP4; REEP6; RP1L1; RP2; RS1; RTN4IP1; SAMD7; SLC38A8; SLC6A6; SNRNP200; TEAD1; TIMP3; TLCD3B; TRNT1; TTLL5; TUB; TUBGCP4,CTNNB1; CTNND1; FZD4; KIF11; LRP5; NDP; P3H2; TSPAN12; VCAN; ZNF408,0.9999999999996478,False
3,Cat,Both,29,54,3,0.8467,0.7144224574653794,ABCC6; AGXT; AIRE; ANKRD17; BRAF; CDH23; CEP164; CEP83; CHD7; COL4A4; COL4A5; COQ8B; EIF2B4; HESX1; MED12; NPHP4; OTX2; PAX2; PNPLA6; RERE; SDHB; SIX6; SOX2; STX3; THRB; TRAF3IP1,ACO2; AFG3L2; AHI1; ALMS1; AP5Z1; ARL2BP; ARL3; ARL6; BBS1; BBS2; CC2D2A; CEP290; CFAP410; CFAP418; CLN3; CLN5; CLRN1; COQ2; DYNC2H1; FLVCR1; HGSNAT; HK1; IFT140; IFT172; INPP5E; IQCB1; KIF11; KLHL7; MFSD8; MT-ND5; MT-ND6; MVK; NDP; NDUFA12; NMNAT1; OFD1; OPA1; OPA3; PCYT1A; PDSS1; POMGNT1; RPGR; SPG7; SUMF1; TIMP3; TMEM126A; TMEM216; TTC8; TTLL5; USH2A; WDR19,0.9999999999996478,False
3,Category,EVR,29,12,1,1.2701,0.5617758012363476,ABCC6; AGXT; AIRE; ANKRD17; BRAF; CDH23; CEP164; CEP83; CHD7; COL4A4; COL4A5; COQ8B; DNAJC30; EIF2B4; HESX1; MED12; NPHP4; OTX2; PAX2; PNPLA6; RCBTB1; RERE; SDHB; SIX6; SOX2; STX3; THRB; TRAF3IP1,CTNNA1; CTNND1; FZD4; IGFBP7; KIF11; LRP5; NDP; P3H2; TSPAN12; VCAN; ZNF408,0.9999999999996478,False
4,Cat,Non-syndromic,26,127,1,0.1339,0.9998903352525436,ANTXR1; CCDC88A; CDC42; CDH3; CRIPT; CWC27; DYNC2H1; DYNC2I2; EMC1; EXOSC2; GATAD2B; GTPBP2; HGSNAT; IFT140; IFT172; LRRC8C; MAB21L2; NBAS; NR2F1; PUF60; SGSH; STAMBP; SUMF1; WDR19; ZNHIT3,ABCA4; ADAM9; ADAMTS18; AIPL1; ATF6; ATOH7; BEST1; C1QTNF5; CABP4; CACNA1F; CACNA2D4; CAPN5; CDHR1; CEP83; CERKL; CFH; CHM; CLCC1; CLEC3B; CNGA1; CNGA3; CNGB3; COQ5; COQ8B; CRB1; CRX; CTNNA1; CYP4V2; DHDDS; DHX38; DNM1L; DRAM2; EFEMP1; ELOVL4; EYS; FBLN5; FZD4; GNAT1; GNAT2; GNB3; GPR143; GPR179; GRK1; GRM6; GUCA1A; GUCY2D; IDH3A; IDH3B; IGFBP7; IMPDH1; IMPG1; IMPG2; KCNJ13; KCNV2; KIAA1549; KIZ; LCA5; LRAT; LRIT3; LRP5; MAK; MAPKAPK3; MCAT; MERTK; MIR204; MT-CO1; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND4; MT-ND4L; NR2E3; NRL; NYX; OPN1LW; OPN1MW; OPN1SW; P3H2; PAX6; PCARE; PDE6B; PDE6C; PDE6G; PDE6H; PLA2G5; POC1B; PRCD; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RD3; RDH12; RDH5; REEP6; RGS9; RGS9BP; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGRIP1; RS1; SAG; SAMD7; SLC24A1; SLC38A8; SNRNP200; SPATA7; TEAD1; THRB; TLCD3B; TOPORS; TRPM1; TSPAN12; TULP1; UBAP1L; VCAN; ZNF408,0.9999999999996478,False
4,Category,EVR,26,12,1,1.4167,0.5214518300253246,ANTXR1; CCDC88A; CDC42; CDH3; CRIPT; CWC27; DYNC2H1; DYNC2I2; EMC1; EXOSC2; GATAD2B; GTPBP2; HGSNAT; IFT140; IFT172; LRRC8C; MAB21L2; NBAS; NR2F1; PUF60; SGSH; STAMBP; SUMF1; WDR19; ZNHIT3,CTNNA1; CTNNB1; FZD4; IGFBP7; KIF11; LRP5; NDP; P3H2; TSPAN12; VCAN; ZNF408,0.9999999999996478,False
7,Annotation,Melanosome,25,27,1,0.6548,0.802438086788694,AMACR; AP3B2; ARL2BP; BTD; CYFIP2; DHDDS; DNAJC19; FDX2; HADHA; HSD17B10; IBA57; LAMP2; MMACHC; MSTO1; MT-TE; MT-TP; NADK2; PARS2; PCCB; PGK1; PYGM; SERAC1; SLC19A2; SLC38A3,AP3B1; AP3D1; ARL6; BBS4; BBS5; BBS7; BLOC1S3; BLOC1S5; DCT; DTNBP1; EDNRB; GPR143; HPS1; HPS3; HPS4; HPS5; HPS6; LRMDA; LYST; MITF; MKKS; OCA2; SLC24A5; SLC45A2; TYR; TYRP1,0.9999999999996478,False
7,Annotation,Cell adhesion,25,31,1,0.5703,0.8460554151749139,AMACR; AP3B2; ARL2BP; BTD; CTNS; DHDDS; DNAJC19; FDX2; HADHA; HSD17B10; IBA57; LAMP2; MMACHC; MSTO1; MT-TE; MT-TP; NADK2; PARS2; PCCB; PGK1; PYGM; SERAC1; SLC19A2; SLC38A3,ADAM9; ADGRV1; ANTXR1; BRAF; C1QTNF5; CDH23; CDH3; CDHR1; COL18A1; CRB1; CTNNA1; CTNNB1; CTNND1; FZD4; IGFBP7; JAG1; LAMA1; LAMB1; LAMB2; LRP5; MAG; MERTK; MPZ; NPHP1; NPHP4; PCDH15; PRPH2; RS1; USH2A; VCAN,0.9999999999996478,False
7,Cat,Non-syndromic,25,127,1,0.1392,0.9998423096562437,AMACR; AP3B2; ARL2BP; BTD; CTNS; CYFIP2; DNAJC19; FDX2; HADHA; HSD17B10; IBA57; LAMP2; MMACHC; MSTO1; MT-TE; MT-TP; NADK2; PARS2; PCCB; PGK1; PYGM; SERAC1; SLC19A2; SLC38A3,ABCA4; ADAM9; ADAMTS18; AIPL1; ATF6; ATOH7; BEST1; C1QTNF5; CABP4; CACNA1F; CACNA2D4; CAPN5; CDHR1; CEP83; CERKL; CFH; CHM; CLCC1; CLEC3B; CNGA1; CNGA3; CNGB3; COQ5; COQ8B; CRB1; CRX; CTNNA1; CTNND1; CYP4V2; DHX38; DNM1L; DRAM2; EFEMP1; ELOVL4; EYS; FBLN5; FZD4; GNAT1; GNAT2; GNB3; GPR143; GPR179; GRK1; GRM6; GUCA1A; GUCY2D; IDH3A; IDH3B; IGFBP7; IMPDH1; IMPG1; IMPG2; KCNJ13; KCNV2; KIAA1549; KIZ; LCA5; LRAT; LRIT3; LRP5; MAK; MAPKAPK3; MCAT; MERTK; MIR204; MT-CO1; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND4; MT-ND4L; NR2E3; NRL; NYX; OPN1LW; OPN1MW; OPN1SW; P3H2; PAX6; PCARE; PDE6B; PDE6C; PDE6G; PDE6H; PLA2G5; POC1B; PRCD; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RD3; RDH12; RDH5; REEP6; RGS9; RGS9BP; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGRIP1; RS1; SAG; SAMD7; SLC24A1; SLC38A8; SNRNP200; SPATA7; TEAD1; THRB; TLCD3B; TOPORS; TRPM1; TSPAN12; TULP1; UBAP1L; VCAN; ZNF408,0.9999999999996478,False
1,Annotation,RNA splicing,56,10,1,0.7893,0.7458235249111971,ABHD12; ACBD5; AFG3L2; AMPD2; AP5Z1; ATXN1; ATXN7; BRAT1; C19orf12; COQ2; COQ5; CYP2U1; DDHD2; ELOVL1; EPRS1; FASTKD2; FBLN5; FLVCR1; GNB1; HIKESHI; HK1; JAG1; KIF1A; KLC2; LAMA1; LAMB1; LIG3; MAG; MFN2; MPZ; MTRFR; OPA3; PANK2; PDXK; PNPT1; PRPS1; RNF170; SACS; SLC19A3; SLC25A46; SLC44A1; SLC52A2; SNF8; SPG11; SPG7; SPTLC1; ST3GAL5; TFG; TIMM8A; TPP1; TRAPPC12; TTPA; UCHL1; YARS1; ZFYVE26,CRIPT; CWC27; DHX38; PRPF3; PRPF31; PRPF8; PUF60; RNU4ATAC; SNRNP200,0.9999999999996478,False
